Date,Location,Team,Opponent,At Bats,Singles,Doubles,Triples,Home Runs,Total Bases
2013-04-11,Angel Stadium of Anaheim,Los Angeles Angels,Oakland Athletics,31,4,1,0,0,6
2013-04-11,Angel Stadium of Anaheim,Oakland Athletics,Los Angeles Angels,41,8,6,0,2,28
2013-04-11,Petco Park,San Diego Padres,Los Angeles Dodgers,33,7,1,0,0,9
2013-04-11,Petco Park,Los Angeles Dodgers,San Diego Padres,38,9,0,0,2,17
2013-04-11,Safeco Field,Seattle Mariners,Texas Rangers,35,6,1,0,1,12
2013-04-11,Safeco Field,Texas Rangers,Seattle Mariners,36,8,2,0,1,16
2013-05-13,Progressive Field,Cleveland Indians,New York Yankees,32,4,1,0,0,6
2013-05-13,Progressive Field,New York Yankees,Cleveland Indians,38,8,3,0,0,14
2013-04-12,Wrigley Field,Chicago Cubs,San Francisco Giants,36,4,3,0,3,22
2013-04-12,Wrigley Field,San Francisco Giants,Chicago Cubs,31,5,2,0,0,9
2013-04-12,PNC Park,Pittsburgh Pirates,Cincinnati Reds,33,10,1,0,1,16
2013-04-12,PNC Park,Cincinnati Reds,Pittsburgh Pirates,35,5,1,0,2,15
2013-04-12,Nationals Park,Washington Nationals,Atlanta Braves,36,7,0,0,1,11
2013-04-12,Nationals Park,Atlanta Braves,Washington Nationals,37,6,1,0,2,16
2013-04-12,Progressive Field,Cleveland Indians,Chicago White Sox,29,1,2,0,0,5
2013-04-12,Progressive Field,Chicago White Sox,Cleveland Indians,30,3,2,0,0,7
2013-04-12,Yankee Stadium,New York Yankees,Baltimore Orioles,27,6,0,0,0,6
2013-04-12,Yankee Stadium,Baltimore Orioles,New York Yankees,33,8,1,0,0,10
2013-04-12,Marlins Park,Miami Marlins,Philadelphia Phillies,31,4,0,0,0,4
2013-04-12,Marlins Park,Philadelphia Phillies,Miami Marlins,38,5,4,1,0,16
2013-04-12,Kauffman Stadium,Kansas City Royals,Toronto Blue Jays,32,4,1,0,0,6
2013-04-12,Kauffman Stadium,Toronto Blue Jays,Kansas City Royals,34,3,5,0,0,13
2013-04-12,Target Field,Minnesota Twins,New York Mets,33,4,2,0,0,8
2013-04-12,Target Field,New York Mets,Minnesota Twins,43,8,4,2,1,26
2013-04-12,Busch Stadium,St. Louis Cardinals,Milwaukee Brewers,28,4,1,0,1,10
2013-04-12,Busch Stadium,Milwaukee Brewers,St. Louis Cardinals,29,2,0,0,0,2
2013-04-12,Chase Field,Arizona Diamondbacks,Los Angeles Dodgers,28,6,0,0,0,6
2013-04-12,Chase Field,Los Angeles Dodgers,Arizona Diamondbacks,31,5,1,0,0,7
2013-04-12,Angel Stadium of Anaheim,Los Angeles Angels,Houston Astros,29,4,0,0,0,4
2013-04-12,Angel Stadium of Anaheim,Houston Astros,Los Angeles Angels,35,6,3,0,1,16
2013-04-12,O.co Coliseum,Oakland Athletics,Detroit Tigers,41,4,3,0,1,14
2013-04-12,O.co Coliseum,Detroit Tigers,Oakland Athletics,46,9,1,1,1,18
2013-04-12,Petco Park,San Diego Padres,Colorado Rockies,33,6,2,0,1,14
2013-04-12,Petco Park,Colorado Rockies,San Diego Padres,36,4,2,0,3,20
2013-04-12,Safeco Field,Seattle Mariners,Texas Rangers,29,6,1,0,0,8
2013-04-12,Safeco Field,Texas Rangers,Seattle Mariners,33,5,0,0,1,9
2013-06-18,Fenway Park,Boston Red Sox,Tampa Bay Rays,31,5,1,2,0,13
2013-06-18,Fenway Park,Tampa Bay Rays,Boston Red Sox,32,3,3,0,0,9
2013-04-13,Wrigley Field,Chicago Cubs,San Francisco Giants,31,6,0,0,1,10
2013-04-13,Wrigley Field,San Francisco Giants,Chicago Cubs,33,8,1,0,0,10
2013-04-13,Fenway Park,Boston Red Sox,Tampa Bay Rays,35,6,0,0,1,10
2013-04-13,Fenway Park,Tampa Bay Rays,Boston Red Sox,35,4,2,0,0,8
2013-04-13,Nationals Park,Washington Nationals,Atlanta Braves,29,3,0,0,1,7
2013-04-13,Nationals Park,Atlanta Braves,Washington Nationals,35,7,0,0,1,11
2013-04-13,O.co Coliseum,Oakland Athletics,Detroit Tigers,34,5,2,0,0,9
2013-04-13,O.co Coliseum,Detroit Tigers,Oakland Athletics,35,5,2,0,3,21
2013-04-13,Progressive Field,Cleveland Indians,Chicago White Sox,33,4,2,0,3,20
2013-04-13,Progressive Field,Chicago White Sox,Cleveland Indians,35,4,2,0,1,12
2013-04-13,Yankee Stadium,New York Yankees,Baltimore Orioles,38,8,1,0,2,18
2013-04-13,Yankee Stadium,Baltimore Orioles,New York Yankees,34,5,3,0,3,23
2013-04-13,Target Field,Minnesota Twins,New York Mets,30,1,2,0,1,9
2013-04-13,Target Field,New York Mets,Minnesota Twins,36,7,2,0,1,15
2013-04-13,Busch Stadium,St. Louis Cardinals,Milwaukee Brewers,34,9,1,0,0,11
2013-04-13,Busch Stadium,Milwaukee Brewers,St. Louis Cardinals,31,2,2,0,0,6
2013-04-13,PNC Park,Pittsburgh Pirates,Cincinnati Reds,30,5,2,0,0,9
2013-04-13,PNC Park,Cincinnati Reds,Pittsburgh Pirates,32,4,2,0,1,12
2013-04-13,Kauffman Stadium,Kansas City Royals,Toronto Blue Jays,34,5,3,0,0,11
2013-04-13,Kauffman Stadium,Toronto Blue Jays,Kansas City Royals,27,0,1,0,1,6
2013-04-13,Marlins Park,Miami Marlins,Philadelphia Phillies,28,3,0,1,0,6
2013-04-13,Marlins Park,Philadelphia Phillies,Miami Marlins,32,4,1,0,0,6
2013-04-13,Chase Field,Arizona Diamondbacks,Los Angeles Dodgers,36,7,3,0,1,17
2013-04-13,Chase Field,Los Angeles Dodgers,Arizona Diamondbacks,39,8,5,0,1,22
2013-04-13,Petco Park,San Diego Padres,Colorado Rockies,34,4,3,1,2,21
2013-04-13,Petco Park,Colorado Rockies,San Diego Padres,40,9,3,0,2,23
2013-04-13,Angel Stadium of Anaheim,Los Angeles Angels,Houston Astros,34,8,4,0,1,20
2013-04-13,Angel Stadium of Anaheim,Houston Astros,Los Angeles Angels,30,2,1,0,1,8
2013-04-13,Safeco Field,Seattle Mariners,Texas Rangers,34,6,1,0,0,8
2013-04-13,Safeco Field,Texas Rangers,Seattle Mariners,30,5,0,0,0,5
2013-04-14,Progressive Field,Cleveland Indians,Chicago White Sox,32,5,0,0,1,9
2013-04-14,Progressive Field,Chicago White Sox,Cleveland Indians,34,5,1,0,2,15
2013-04-14,Marlins Park,Miami Marlins,Philadelphia Phillies,29,4,1,0,0,6
2013-04-14,Marlins Park,Philadelphia Phillies,Miami Marlins,35,9,2,0,1,17
2013-04-14,PNC Park,Pittsburgh Pirates,Cincinnati Reds,37,9,3,0,3,27
2013-04-14,PNC Park,Cincinnati Reds,Pittsburgh Pirates,36,8,2,0,1,16
2013-04-14,Fenway Park,Boston Red Sox,Tampa Bay Rays,29,6,2,0,0,10
2013-04-14,Fenway Park,Tampa Bay Rays,Boston Red Sox,28,2,1,0,0,4
2013-04-14,Nationals Park,Washington Nationals,Atlanta Braves,31,4,0,0,0,4
2013-04-14,Nationals Park,Atlanta Braves,Washington Nationals,38,6,4,0,2,22
2013-04-14,Kauffman Stadium,Kansas City Royals,Toronto Blue Jays,33,8,1,1,0,13
2013-04-14,Kauffman Stadium,Toronto Blue Jays,Kansas City Royals,32,6,0,0,1,10
2013-04-14,Busch Stadium,St. Louis Cardinals,Milwaukee Brewers,35,5,2,0,1,13
2013-04-14,Busch Stadium,Milwaukee Brewers,St. Louis Cardinals,40,8,2,0,2,20
2013-04-14,Wrigley Field,Chicago Cubs,San Francisco Giants,35,4,2,0,3,20
2013-04-14,Wrigley Field,San Francisco Giants,Chicago Cubs,42,9,3,0,1,19
2013-04-14,Angel Stadium of Anaheim,Los Angeles Angels,Houston Astros,31,3,3,1,2,20
2013-04-14,Angel Stadium of Anaheim,Houston Astros,Los Angeles Angels,33,5,2,0,0,9
2013-04-14,O.co Coliseum,Oakland Athletics,Detroit Tigers,29,2,1,0,0,4
2013-04-14,O.co Coliseum,Detroit Tigers,Oakland Athletics,42,8,4,1,1,23
2013-04-14,Chase Field,Arizona Diamondbacks,Los Angeles Dodgers,31,4,2,0,0,8
2013-04-14,Chase Field,Los Angeles Dodgers,Arizona Diamondbacks,30,5,1,0,0,7
2013-04-14,Petco Park,San Diego Padres,Colorado Rockies,27,2,0,0,0,2
2013-04-14,Petco Park,Colorado Rockies,San Diego Padres,29,2,0,0,1,6
2013-04-14,Safeco Field,Seattle Mariners,Texas Rangers,35,6,3,0,1,16
2013-04-14,Safeco Field,Texas Rangers,Seattle Mariners,32,3,2,1,0,10
2013-04-14,Yankee Stadium,New York Yankees,Baltimore Orioles,29,6,0,0,1,10
2013-04-14,Yankee Stadium,Baltimore Orioles,New York Yankees,32,5,0,0,0,5
2013-08-19,Target Field,Minnesota Twins,New York Mets,34,4,3,0,0,10
2013-08-19,Target Field,New York Mets,Minnesota Twins,38,12,1,0,1,18
2013-04-15,Fenway Park,Boston Red Sox,Tampa Bay Rays,28,0,2,1,1,11
2013-04-15,Fenway Park,Tampa Bay Rays,Boston Red Sox,30,3,0,0,1,7
2013-04-15,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,37,8,3,0,1,18
2013-04-15,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,36,5,5,0,0,15
2013-04-15,Rogers Centre,Toronto Blue Jays,Chicago White Sox,31,4,3,1,2,21
2013-04-15,Rogers Centre,Chicago White Sox,Toronto Blue Jays,34,9,1,0,0,11
2013-04-15,Great American Ball Park,Cincinnati Reds,Philadelphia Phillies,30,7,2,0,0,11
2013-04-15,Great American Ball Park,Philadelphia Phillies,Cincinnati Reds,31,4,0,0,1,8
2013-04-15,Marlins Park,Miami Marlins,Washington Nationals,31,4,2,0,0,8
2013-04-15,Marlins Park,Washington Nationals,Miami Marlins,40,10,5,0,1,24
2013-04-15,Target Field,Minnesota Twins,Los Angeles Angels,35,6,4,0,2,22
2013-04-15,Target Field,Los Angeles Angels,Minnesota Twins,34,5,2,0,2,17
2013-04-15,O.co Coliseum,Oakland Athletics,Houston Astros,33,4,4,0,1,16
2013-04-15,O.co Coliseum,Houston Astros,Oakland Athletics,35,7,1,0,0,9
2013-04-15,Dodger Stadium,Los Angeles Dodgers,San Diego Padres,35,10,2,0,0,14
2013-04-15,Dodger Stadium,San Diego Padres,Los Angeles Dodgers,30,7,1,0,1,13
2013-04-16,Coors Field,Colorado Rockies,New York Mets,34,7,2,2,1,21
2013-04-16,Coors Field,New York Mets,Colorado Rockies,34,6,0,0,2,14
2013-04-16,Coors Field,Colorado Rockies,New York Mets,34,7,2,2,1,21
2013-04-16,Coors Field,New York Mets,Colorado Rockies,34,6,0,0,2,14
2013-04-16,Coors Field,Colorado Rockies,New York Mets,40,11,2,0,0,15
2013-04-16,Coors Field,New York Mets,Colorado Rockies,39,11,1,0,0,13
2013-04-16,Progressive Field,Cleveland Indians,Boston Red Sox,31,6,0,0,0,6
2013-04-16,Progressive Field,Boston Red Sox,Cleveland Indians,32,4,2,0,0,8
2013-04-16,Oriole Park at Camden Yards,Baltimore Orioles,Tampa Bay Rays,30,2,3,0,1,12
2013-04-16,Oriole Park at Camden Yards,Tampa Bay Rays,Baltimore Orioles,32,2,1,0,3,16
2013-04-16,Yankee Stadium,New York Yankees,Arizona Diamondbacks,34,8,3,0,1,18
2013-04-16,Yankee Stadium,Arizona Diamondbacks,New York Yankees,33,6,2,0,0,10
2013-04-16,Rogers Centre,Toronto Blue Jays,Chicago White Sox,33,7,0,0,2,15
2013-04-16,Rogers Centre,Chicago White Sox,Toronto Blue Jays,31,2,2,0,1,10
2013-04-16,Great American Ball Park,Cincinnati Reds,Philadelphia Phillies,28,4,0,0,0,4
2013-04-16,Great American Ball Park,Philadelphia Phillies,Cincinnati Reds,28,2,0,0,0,2
2013-04-16,Turner Field,Atlanta Braves,Kansas City Royals,33,2,2,0,5,26
2013-04-16,Turner Field,Kansas City Royals,Atlanta Braves,37,8,0,0,1,12
2013-04-16,Marlins Park,Miami Marlins,Washington Nationals,35,9,1,0,1,15
2013-04-16,Marlins Park,Washington Nationals,Miami Marlins,33,4,4,0,0,12
2013-04-16,Wrigley Field,Chicago Cubs,Texas Rangers,32,4,2,0,0,8
2013-04-16,Wrigley Field,Texas Rangers,Chicago Cubs,32,5,3,0,1,15
2013-04-16,Target Field,Minnesota Twins,Los Angeles Angels,36,14,1,0,0,16
2013-04-16,Target Field,Los Angeles Angels,Minnesota Twins,37,8,2,0,0,12
2013-04-16,Miller Park,Milwaukee Brewers,San Francisco Giants,36,8,1,0,3,22
2013-04-16,Miller Park,San Francisco Giants,Milwaukee Brewers,36,9,2,0,1,17
2013-04-16,O.co Coliseum,Oakland Athletics,Houston Astros,31,4,1,3,0,15
2013-04-16,O.co Coliseum,Houston Astros,Oakland Athletics,32,3,2,0,1,11
2013-04-16,Dodger Stadium,Los Angeles Dodgers,San Diego Padres,30,3,1,0,0,5
2013-04-16,Dodger Stadium,San Diego Padres,Los Angeles Dodgers,40,11,4,0,0,19
2013-04-16,Safeco Field,Seattle Mariners,Detroit Tigers,31,2,2,0,0,6
2013-04-16,Safeco Field,Detroit Tigers,Seattle Mariners,39,8,2,1,1,19
2013-07-30,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,35,5,2,3,1,22
2013-07-30,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,32,3,0,0,0,3
2013-04-17,Turner Field,Atlanta Braves,Kansas City Royals,32,4,2,0,0,8
2013-04-17,Turner Field,Kansas City Royals,Atlanta Braves,33,8,0,0,0,8
2013-04-17,O.co Coliseum,Oakland Athletics,Houston Astros,33,8,3,0,0,14
2013-04-17,O.co Coliseum,Houston Astros,Oakland Athletics,36,7,2,0,2,19
2013-04-16,Great American Ball Park,Cincinnati Reds,Philadelphia Phillies,28,4,0,0,0,4
2013-04-16,Great American Ball Park,Philadelphia Phillies,Cincinnati Reds,28,2,0,0,0,2
2013-04-17,Progressive Field,Cleveland Indians,Boston Red Sox,33,3,2,0,2,15
2013-04-17,Progressive Field,Boston Red Sox,Cleveland Indians,40,11,3,1,0,20
2013-04-17,PNC Park,Pittsburgh Pirates,St. Louis Cardinals,33,8,2,1,0,15
2013-04-17,PNC Park,St. Louis Cardinals,Pittsburgh Pirates,28,0,1,0,0,2
2013-04-17,Oriole Park at Camden Yards,Baltimore Orioles,Tampa Bay Rays,32,4,0,0,1,8
2013-04-17,Oriole Park at Camden Yards,Tampa Bay Rays,Baltimore Orioles,37,6,3,0,2,20
2013-04-17,Yankee Stadium,New York Yankees,Arizona Diamondbacks,29,3,2,0,1,11
2013-04-17,Yankee Stadium,Arizona Diamondbacks,New York Yankees,32,3,1,1,1,12
2013-04-17,Rogers Centre,Toronto Blue Jays,Chicago White Sox,33,5,1,0,0,7
2013-04-17,Rogers Centre,Chicago White Sox,Toronto Blue Jays,35,6,3,0,2,20
2013-04-17,Great American Ball Park,Cincinnati Reds,Philadelphia Phillies,36,8,4,1,2,27
2013-04-17,Great American Ball Park,Philadelphia Phillies,Cincinnati Reds,31,3,2,0,1,11
2013-04-17,Marlins Park,Miami Marlins,Washington Nationals,35,5,2,0,0,9
2013-04-17,Marlins Park,Washington Nationals,Miami Marlins,38,8,1,1,1,17
2013-04-17,Miller Park,Milwaukee Brewers,San Francisco Giants,30,6,1,1,1,15
2013-04-17,Miller Park,San Francisco Giants,Milwaukee Brewers,32,6,0,0,0,6
2013-04-17,Dodger Stadium,Los Angeles Dodgers,San Diego Padres,35,10,0,0,0,10
2013-04-17,Dodger Stadium,San Diego Padres,Los Angeles Dodgers,39,9,1,0,3,23
2013-04-17,Safeco Field,Seattle Mariners,Detroit Tigers,48,8,3,0,0,14
2013-04-17,Safeco Field,Detroit Tigers,Seattle Mariners,50,5,3,0,0,11
2013-05-06,Wrigley Field,Chicago Cubs,Texas Rangers,34,8,2,0,1,16
2013-05-06,Wrigley Field,Texas Rangers,Chicago Cubs,33,4,1,0,0,6
2013-09-09,Target Field,Minnesota Twins,Los Angeles Angels,35,6,5,0,0,16
2013-09-09,Target Field,Los Angeles Angels,Minnesota Twins,38,7,5,0,0,17
2013-06-27,Coors Field,Colorado Rockies,New York Mets,31,7,1,0,0,9
2013-06-27,Coors Field,New York Mets,Colorado Rockies,35,8,0,0,1,12
2013-04-18,Miller Park,Milwaukee Brewers,San Francisco Giants,32,4,1,0,3,18
2013-04-18,Miller Park,San Francisco Giants,Milwaukee Brewers,33,4,2,0,1,12
2013-04-18,Wrigley Field,Chicago Cubs,Texas Rangers,36,4,6,1,2,27
2013-04-18,Wrigley Field,Texas Rangers,Chicago Cubs,28,2,0,0,2,10
2013-04-18,Coors Field,Colorado Rockies,New York Mets,39,12,2,0,3,28
2013-04-18,Coors Field,New York Mets,Colorado Rockies,34,5,3,0,0,11
2013-04-18,Safeco Field,Seattle Mariners,Detroit Tigers,31,7,2,0,0,11
2013-04-18,Safeco Field,Detroit Tigers,Seattle Mariners,30,4,1,0,0,6
2013-04-18,Progressive Field,Cleveland Indians,Boston Red Sox,32,3,3,0,0,9
2013-04-18,Progressive Field,Boston Red Sox,Cleveland Indians,36,6,1,1,1,15
2013-04-18,Oriole Park at Camden Yards,Baltimore Orioles,Tampa Bay Rays,39,7,4,0,3,27
2013-04-18,Oriole Park at Camden Yards,Tampa Bay Rays,Baltimore Orioles,39,7,0,0,4,23
2013-04-18,Citizens Bank Park,Philadelphia Phillies,St. Louis Cardinals,37,11,2,0,0,15
2013-04-18,Citizens Bank Park,St. Louis Cardinals,Philadelphia Phillies,31,3,3,0,1,13
2013-04-18,PNC Park,Pittsburgh Pirates,Atlanta Braves,31,1,4,0,2,17
2013-04-18,PNC Park,Atlanta Braves,Pittsburgh Pirates,33,5,1,0,4,23
2013-04-18,Yankee Stadium,New York Yankees,Arizona Diamondbacks,42,5,0,0,2,13
2013-04-18,Yankee Stadium,Arizona Diamondbacks,New York Yankees,49,6,5,0,2,24
2013-04-18,Rogers Centre,Toronto Blue Jays,Chicago White Sox,27,3,1,0,0,5
2013-04-18,Rogers Centre,Chicago White Sox,Toronto Blue Jays,30,3,1,0,0,5
2013-04-18,Great American Ball Park,Cincinnati Reds,Miami Marlins,34,10,1,0,1,16
2013-04-18,Great American Ball Park,Miami Marlins,Cincinnati Reds,31,4,1,0,1,10
2013-04-19,Citizens Bank Park,Philadelphia Phillies,St. Louis Cardinals,28,6,3,1,0,15
2013-04-19,Citizens Bank Park,St. Louis Cardinals,Philadelphia Phillies,23,0,0,0,2,8
2013-04-19,PNC Park,Pittsburgh Pirates,Atlanta Braves,33,4,3,1,1,17
2013-04-19,PNC Park,Atlanta Braves,Pittsburgh Pirates,27,2,0,0,0,2
2013-04-19,Rogers Centre,Toronto Blue Jays,New York Yankees,32,4,0,1,2,15
2013-04-19,Rogers Centre,New York Yankees,Toronto Blue Jays,40,3,6,1,3,30
2013-04-19,Citi Field,New York Mets,Washington Nationals,33,2,1,1,4,23
2013-04-19,Citi Field,Washington Nationals,New York Mets,31,3,1,0,0,5
2013-04-19,Tropicana Field,Tampa Bay Rays,Oakland Athletics,34,8,1,0,1,14
2013-04-19,Tropicana Field,Oakland Athletics,Tampa Bay Rays,35,8,2,0,1,16
2013-04-19,Great American Ball Park,Cincinnati Reds,Miami Marlins,29,3,1,1,0,8
2013-04-19,Great American Ball Park,Miami Marlins,Cincinnati Reds,32,5,1,0,1,11
2013-04-19,Rangers Ballpark in Arlington,Texas Rangers,Seattle Mariners,35,5,3,1,1,18
2013-04-19,Rangers Ballpark in Arlington,Seattle Mariners,Texas Rangers,31,4,1,0,0,6
2013-04-19,Minute Maid Park,Houston Astros,Cleveland Indians,29,4,0,0,2,12
2013-04-19,Minute Maid Park,Cleveland Indians,Houston Astros,32,5,2,0,1,13
2013-04-19,Miller Park,Milwaukee Brewers,Chicago Cubs,29,3,1,1,2,16
2013-04-19,Miller Park,Chicago Cubs,Milwaukee Brewers,32,6,1,0,3,20
2013-04-19,Coors Field,Colorado Rockies,Arizona Diamondbacks,26,0,1,1,1,9
2013-04-19,Coors Field,Arizona Diamondbacks,Colorado Rockies,31,5,0,0,0,5
2013-04-19,Angel Stadium of Anaheim,Los Angeles Angels,Detroit Tigers,37,12,3,1,0,21
2013-04-19,Angel Stadium of Anaheim,Detroit Tigers,Los Angeles Angels,34,8,2,0,0,12
2013-04-19,AT&T Park,San Francisco Giants,San Diego Padres,32,7,3,0,0,13
2013-04-19,AT&T Park,San Diego Padres,San Francisco Giants,30,1,3,0,1,11
2013-04-20,Oriole Park at Camden Yards,Baltimore Orioles,Los Angeles Dodgers,31,5,3,0,2,19
2013-04-20,Oriole Park at Camden Yards,Los Angeles Dodgers,Baltimore Orioles,33,5,2,0,1,13
2013-04-21,Fenway Park,Boston Red Sox,Kansas City Royals,37,5,3,1,1,18
2013-04-21,Fenway Park,Kansas City Royals,Boston Red Sox,38,5,1,0,3,19
2013-08-09,U.S. Cellular Field,Chicago White Sox,Minnesota Twins,34,4,1,0,2,14
2013-08-09,U.S. Cellular Field,Minnesota Twins,Chicago White Sox,34,1,2,0,4,21
2013-04-20,Oriole Park at Camden Yards,Baltimore Orioles,Los Angeles Dodgers,31,5,3,0,2,19
2013-04-20,Oriole Park at Camden Yards,Los Angeles Dodgers,Baltimore Orioles,33,5,2,0,1,13
2013-04-20,Oriole Park at Camden Yards,Baltimore Orioles,Los Angeles Dodgers,33,4,2,0,2,16
2013-04-20,Oriole Park at Camden Yards,Los Angeles Dodgers,Baltimore Orioles,29,6,0,0,0,6
2013-04-20,Rogers Centre,Toronto Blue Jays,New York Yankees,38,5,2,0,0,9
2013-04-20,Rogers Centre,New York Yankees,Toronto Blue Jays,43,7,2,0,1,15
2013-04-20,Fenway Park,Boston Red Sox,Kansas City Royals,27,5,1,0,1,11
2013-04-20,Fenway Park,Kansas City Royals,Boston Red Sox,34,5,3,1,1,18
2013-04-20,Great American Ball Park,Cincinnati Reds,Miami Marlins,48,10,2,0,1,18
2013-04-20,Great American Ball Park,Miami Marlins,Cincinnati Reds,44,6,2,0,0,10
2013-04-20,Angel Stadium of Anaheim,Los Angeles Angels,Detroit Tigers,35,10,3,0,1,20
2013-04-20,Angel Stadium of Anaheim,Detroit Tigers,Los Angeles Angels,31,3,1,0,0,5
2013-04-20,Citi Field,New York Mets,Washington Nationals,34,5,1,1,0,10
2013-04-20,Citi Field,Washington Nationals,New York Mets,32,0,3,0,4,22
2013-04-20,U.S. Cellular Field,Chicago White Sox,Minnesota Twins,35,5,0,0,1,9
2013-04-20,U.S. Cellular Field,Minnesota Twins,Chicago White Sox,37,6,2,0,0,10
2013-04-20,Citizens Bank Park,Philadelphia Phillies,St. Louis Cardinals,29,2,1,0,0,4
2013-04-20,Citizens Bank Park,St. Louis Cardinals,Philadelphia Phillies,34,7,0,0,1,11
2013-04-20,PNC Park,Pittsburgh Pirates,Atlanta Braves,27,3,3,0,1,13
2013-04-20,PNC Park,Atlanta Braves,Pittsburgh Pirates,31,3,1,0,0,5
2013-04-20,Minute Maid Park,Houston Astros,Cleveland Indians,37,6,3,0,2,20
2013-04-20,Minute Maid Park,Cleveland Indians,Houston Astros,49,12,7,0,3,38
2013-04-20,Tropicana Field,Tampa Bay Rays,Oakland Athletics,28,5,0,0,1,9
2013-04-20,Tropicana Field,Oakland Athletics,Tampa Bay Rays,29,3,0,0,0,3
2013-04-20,Miller Park,Milwaukee Brewers,Chicago Cubs,32,3,2,0,1,11
2013-04-20,Miller Park,Chicago Cubs,Milwaukee Brewers,33,5,2,0,0,9
2013-04-20,Rangers Ballpark in Arlington,Texas Rangers,Seattle Mariners,29,3,0,0,2,11
2013-04-20,Rangers Ballpark in Arlington,Seattle Mariners,Texas Rangers,30,5,0,0,0,5
2013-04-20,Coors Field,Colorado Rockies,Arizona Diamondbacks,29,2,2,1,1,13
2013-04-20,Coors Field,Arizona Diamondbacks,Colorado Rockies,30,4,1,0,1,10
2013-04-20,AT&T Park,San Francisco Giants,San Diego Padres,25,2,0,0,1,6
2013-04-20,AT&T Park,San Diego Padres,San Francisco Giants,30,4,1,0,0,6
2013-04-21,Rogers Centre,Toronto Blue Jays,New York Yankees,31,7,3,0,1,17
2013-04-21,Rogers Centre,New York Yankees,Toronto Blue Jays,34,9,1,0,1,15
2013-04-21,Citi Field,New York Mets,Washington Nationals,29,3,0,0,1,7
2013-04-21,Citi Field,Washington Nationals,New York Mets,29,4,0,0,0,4
2013-04-21,Great American Ball Park,Cincinnati Reds,Miami Marlins,33,7,3,0,1,17
2013-04-21,Great American Ball Park,Miami Marlins,Cincinnati Reds,36,7,3,0,1,17
2013-04-21,Fenway Park,Boston Red Sox,Kansas City Royals,35,7,1,0,0,9
2013-04-21,Fenway Park,Kansas City Royals,Boston Red Sox,33,6,1,0,1,12
2013-04-21,Fenway Park,Boston Red Sox,Kansas City Royals,37,5,3,1,1,18
2013-04-21,Fenway Park,Kansas City Royals,Boston Red Sox,38,5,1,0,3,19
2013-04-21,Oriole Park at Camden Yards,Baltimore Orioles,Los Angeles Dodgers,35,8,1,0,1,14
2013-04-21,Oriole Park at Camden Yards,Los Angeles Dodgers,Baltimore Orioles,33,7,1,0,0,9
2013-04-21,PNC Park,Pittsburgh Pirates,Atlanta Braves,33,8,2,0,0,12
2013-04-21,PNC Park,Atlanta Braves,Pittsburgh Pirates,31,7,1,0,0,9
2013-04-21,Tropicana Field,Tampa Bay Rays,Oakland Athletics,34,5,5,0,1,19
2013-04-21,Tropicana Field,Oakland Athletics,Tampa Bay Rays,31,3,0,0,0,3
2013-04-21,Minute Maid Park,Houston Astros,Cleveland Indians,32,5,1,1,1,14
2013-04-21,Minute Maid Park,Cleveland Indians,Houston Astros,37,4,2,1,4,27
2013-04-21,U.S. Cellular Field,Chicago White Sox,Minnesota Twins,29,3,1,0,1,9
2013-04-21,U.S. Cellular Field,Minnesota Twins,Chicago White Sox,32,5,1,0,0,7
2013-04-21,Miller Park,Milwaukee Brewers,Chicago Cubs,27,1,1,0,1,7
2013-04-21,Miller Park,Chicago Cubs,Milwaukee Brewers,31,4,0,0,1,8
2013-04-21,Rangers Ballpark in Arlington,Texas Rangers,Seattle Mariners,36,6,0,1,4,25
2013-04-21,Rangers Ballpark in Arlington,Seattle Mariners,Texas Rangers,35,3,4,0,1,15
